fila_xlsx,persona_id,vinculacion_id,contrato_id,empresa_id,contrato_cargo_id,tipo_vinculacion_id,fecha_inicio,fecha_fin,estado_vinculacion,cobertura_asignacion_id,focalizacion_final_id,asignacion_laboral_id,ubicacion_laboral_id,presentacion_licitacion_id,perfil_licitacion_id,condicion_economica_id,valor,condicion_vigencia_desde,condicion_vigencia_hasta,tipo_documento_id,tipo_documento_codigo
342,96,1126,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,884,438,,,,,,,,,1,CEDULA
343,98,1127,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,885,449,,,,,,,,,1,CEDULA
344,912,1128,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,886,441,,,,,,,,,1,CEDULA
345,99,1129,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,887,440,,,,,,,,,1,CEDULA
346,100,1130,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,888,441,,,,,,,,,1,CEDULA
347,913,1131,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,889,466,,,,,,,,,1,CEDULA
348,914,1132,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,890,479,,,,,,,,,1,CEDULA
349,915,1133,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,891,470,,,,,,,,,1,CEDULA
350,916,1134,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,892,478,,,,,,,,,1,CEDULA
351,917,1135,24,15,33,1,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),Mon Nov 30 2026 00:00:00 GMT-0500 (hora estándar de Colombia),ACTIVA,893,480,,,,,,,,,1,CEDULA
352,918,1136,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,894,469,,,,,,,,,1,CEDULA
353,919,1137,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,895,480,,,,,,,,,1,CEDULA
354,920,1138,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,896,474,,,,,,,,,1,CEDULA
355,921,1139,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,897,469,,,,,,,,,1,CEDULA
356,922,1140,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,898,475,,,,,,,,,1,CEDULA
357,923,1141,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,899,458,,,,,,,,,1,CEDULA
358,924,1142,24,15,33,1,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),Mon Nov 30 2026 00:00:00 GMT-0500 (hora estándar de Colombia),ACTIVA,900,480,,,,,,,,,1,CEDULA
359,925,1143,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,901,456,,,,,,,,,1,CEDULA
360,926,1144,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,902,479,,,,,,,,,1,CEDULA
361,927,1145,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,903,478,,,,,,,,,1,CEDULA
362,928,1146,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,904,479,,,,,,,,,1,CEDULA
363,929,1147,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,905,458,,,,,,,,,1,CEDULA
364,930,1148,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,906,469,,,,,,,,,1,CEDULA
365,101,1149,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,907,517,,,,,,,,,1,CEDULA
366,102,1150,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,908,501,,,,,,,,,1,CEDULA
367,103,1151,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,909,519,,,,,,,,,1,CEDULA
368,931,1152,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,910,524,,,,,,,,,1,CEDULA
369,104,1153,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,911,519,,,,,,,,,1,CEDULA
370,105,1154,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,912,501,,,,,,,,,1,CEDULA
371,106,1155,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,913,516,,,,,,,,,1,CEDULA
372,107,1156,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,914,519,,,,,,,,,1,CEDULA
373,108,1157,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,915,504,,,,,,,,,1,CEDULA
374,109,1158,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,916,519,,,,,,,,,1,CEDULA
375,110,1159,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,917,518,,,,,,,,,1,CEDULA
376,111,1160,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,918,524,,,,,,,,,1,CEDULA
377,112,1161,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,919,518,,,,,,,,,1,CEDULA
378,113,1162,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,920,516,,,,,,,,,1,CEDULA
379,114,1163,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,921,504,,,,,,,,,1,CEDULA
380,115,1164,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,922,517,,,,,,,,,1,CEDULA
381,116,1165,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,923,517,,,,,,,,,1,CEDULA
382,932,1166,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,924,516,,,,,,,,,1,CEDULA
383,117,1167,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,925,504,,,,,,,,,1,CEDULA
384,933,1168,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,926,544,,,,,,,,,1,CEDULA
385,934,1169,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,927,546,,,,,,,,,1,CEDULA
386,935,1170,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,928,565,,,,,,,,,1,CEDULA
387,936,1171,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,929,555,,,,,,,,,1,CEDULA
388,937,1172,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,930,565,,,,,,,,,1,CEDULA
389,938,1173,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,931,546,,,,,,,,,1,CEDULA
390,939,1174,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,932,558,,,,,,,,,1,CEDULA
391,940,1175,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,933,534,,,,,,,,,1,CEDULA
392,941,1176,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,934,535,,,,,,,,,1,CEDULA
393,942,1177,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,935,548,,,,,,,,,1,CEDULA
394,943,1178,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,936,540,,,,,,,,,1,CEDULA
395,944,1179,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,937,563,,,,,,,,,1,CEDULA
396,945,1180,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,938,557,,,,,,,,,1,CEDULA
397,946,1181,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,939,564,,,,,,,,,1,CEDULA
398,947,1182,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,940,553,,,,,,,,,1,CEDULA
399,948,1183,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,941,545,,,,,,,,,1,CEDULA
400,949,1184,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,942,541,,,,,,,,,1,CEDULA
401,950,1185,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,943,547,,,,,,,,,1,CEDULA
402,951,1186,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,944,545,,,,,,,,,1,CEDULA
403,952,1187,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,945,556,,,,,,,,,1,CEDULA
404,953,1188,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,946,544,,,,,,,,,1,CEDULA
405,954,1189,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,947,544,,,,,,,,,1,CEDULA
406,955,1190,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,948,565,,,,,,,,,1,CEDULA
407,956,1191,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,949,537,,,,,,,,,1,CEDULA
408,957,1192,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,950,551,,,,,,,,,1,CEDULA
409,958,1193,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,951,541,,,,,,,,,1,CEDULA
410,959,1194,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,952,558,,,,,,,,,1,CEDULA
411,960,1195,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,953,547,,,,,,,,,1,CEDULA
412,961,1196,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,954,532,,,,,,,,,1,CEDULA
413,962,1197,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,955,544,,,,,,,,,1,CEDULA
414,963,1198,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,956,541,,,,,,,,,1,CEDULA
415,964,1199,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,957,562,,,,,,,,,1,CEDULA
416,965,1200,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,958,546,,,,,,,,,1,CEDULA
417,966,1201,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,959,542,,,,,,,,,1,CEDULA
418,967,1202,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,960,555,,,,,,,,,1,CEDULA
419,968,1203,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,961,547,,,,,,,,,1,CEDULA
420,969,1204,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,962,533,,,,,,,,,1,CEDULA
421,970,1205,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,963,568,,,,,,,,,1,CEDULA
422,971,1206,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,964,575,,,,,,,,,1,CEDULA
423,972,1207,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,965,574,,,,,,,,,1,CEDULA
424,973,1208,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,966,568,,,,,,,,,1,CEDULA
425,240,256,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),Sun Aug 02 2026 00:00:00 GMT-0500 (hora estándar de Colombia),RETIRADA,,,,,,,,,,,1,CEDULA
426,974,1209,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,967,567,,,,,,,,,1,CEDULA
427,975,1210,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,968,567,,,,,,,,,1,CEDULA
428,976,1211,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,969,569,,,,,,,,,1,CEDULA
429,977,1212,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,970,575,,,,,,,,,1,CEDULA
430,978,1213,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),Sun Aug 02 2026 00:00:00 GMT-0500 (hora estándar de Colombia),RETIRADA,,,,,,,,,,,1,CEDULA
431,979,1214,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,971,570,,,,,,,,,1,CEDULA
432,980,1215,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),Sun Aug 02 2026 00:00:00 GMT-0500 (hora estándar de Colombia),RETIRADA,,,,,,,,,,,1,CEDULA
433,981,1216,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),Sun Aug 02 2026 00:00:00 GMT-0500 (hora estándar de Colombia),RETIRADA,,,,,,,,,,,1,CEDULA
434,982,1217,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),Sun Aug 02 2026 00:00:00 GMT-0500 (hora estándar de Colombia),RETIRADA,,,,,,,,,,,1,CEDULA
435,983,1218,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,972,571,,,,,,,,,1,CEDULA
436,984,1219,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),Sun Aug 02 2026 00:00:00 GMT-0500 (hora estándar de Colombia),RETIRADA,,,,,,,,,,,1,CEDULA
437,985,1220,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,973,573,,,,,,,,,1,CEDULA
438,986,1221,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),Sun Aug 02 2026 00:00:00 GMT-0500 (hora estándar de Colombia),RETIRADA,,,,,,,,,,,1,CEDULA
439,987,1222,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,974,574,,,,,,,,,1,CEDULA
440,988,1223,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,975,571,,,,,,,,,1,CEDULA
441,989,1224,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,976,569,,,,,,,,,1,CEDULA
442,990,1225,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),Sun Aug 02 2026 00:00:00 GMT-0500 (hora estándar de Colombia),RETIRADA,,,,,,,,,,,1,CEDULA
443,991,1226,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),Sun Aug 02 2026 00:00:00 GMT-0500 (hora estándar de Colombia),RETIRADA,,,,,,,,,,,1,CEDULA
444,992,1227,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,977,574,,,,,,,,,1,CEDULA
445,993,1228,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),Sun Aug 02 2026 00:00:00 GMT-0500 (hora estándar de Colombia),RETIRADA,,,,,,,,,,,1,CEDULA
446,994,1229,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),Sun Aug 02 2026 00:00:00 GMT-0500 (hora estándar de Colombia),RETIRADA,,,,,,,,,,,1,CEDULA
447,995,1230,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,978,572,,,,,,,,,1,CEDULA
448,996,1231,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,979,572,,,,,,,,,1,CEDULA
449,997,1232,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,980,573,,,,,,,,,1,CEDULA
450,998,1233,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,981,575,,,,,,,,,1,CEDULA
451,999,1234,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),Sun Aug 02 2026 00:00:00 GMT-0500 (hora estándar de Colombia),RETIRADA,,,,,,,,,,,1,CEDULA
452,1000,1235,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,982,567,,,,,,,,,1,CEDULA
453,1001,1236,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),Sun Aug 02 2026 00:00:00 GMT-0500 (hora estándar de Colombia),RETIRADA,,,,,,,,,,,1,CEDULA
454,1002,1237,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,983,573,,,,,,,,,1,CEDULA
455,1003,1238,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,984,570,,,,,,,,,1,CEDULA
456,1004,1239,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),Sun Aug 02 2026 00:00:00 GMT-0500 (hora estándar de Colombia),RETIRADA,,,,,,,,,,,1,CEDULA
457,1005,1240,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,985,603,,,,,,,,,1,CEDULA
458,1006,1241,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,986,598,,,,,,,,,1,CEDULA
459,1007,1242,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,987,607,,,,,,,,,1,CEDULA
460,1008,1243,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,988,604,,,,,,,,,1,CEDULA
461,1009,1244,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,989,586,,,,,,,,,1,CEDULA
462,1010,1245,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,990,584,,,,,,,,,1,CEDULA
463,1011,1246,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,991,603,,,,,,,,,1,CEDULA
464,1012,1247,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,992,604,,,,,,,,,1,CEDULA
465,1013,1248,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,993,597,,,,,,,,,1,CEDULA
466,1014,1249,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,994,585,,,,,,,,,1,CEDULA
467,1015,1250,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,995,598,,,,,,,,,1,CEDULA
468,1016,1251,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,996,585,,,,,,,,,1,CEDULA
469,1017,1252,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,997,586,,,,,,,,,1,CEDULA
470,1018,1253,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,998,604,,,,,,,,,1,CEDULA
471,1019,1254,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,999,595,,,,,,,,,1,CEDULA
472,1020,1255,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1000,577,,,,,,,,,1,CEDULA
473,1021,1256,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1001,578,,,,,,,,,1,CEDULA
474,1022,1257,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1002,607,,,,,,,,,1,CEDULA
475,1023,1258,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1003,586,,,,,,,,,1,CEDULA
476,1024,1259,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1004,578,,,,,,,,,1,CEDULA
477,1025,1260,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1005,607,,,,,,,,,1,CEDULA
478,1026,1261,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1006,598,,,,,,,,,1,CEDULA
479,1027,1262,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1007,603,,,,,,,,,1,CEDULA
480,1028,1263,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1008,607,,,,,,,,,1,CEDULA
481,1029,1264,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1009,634,,,,,,,,,1,CEDULA
482,1030,1265,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1010,632,,,,,,,,,1,CEDULA
483,1031,1266,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1011,635,,,,,,,,,1,CEDULA
484,1032,1267,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1012,639,,,,,,,,,1,CEDULA
485,1033,1268,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1013,637,,,,,,,,,1,CEDULA
486,1034,1269,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1014,642,,,,,,,,,1,CEDULA
487,1035,1270,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1015,627,,,,,,,,,1,CEDULA
488,1036,1271,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1016,612,,,,,,,,,1,CEDULA
489,1037,1272,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1017,627,,,,,,,,,1,CEDULA
490,1038,1273,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1018,630,,,,,,,,,1,CEDULA
491,1039,1274,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1019,634,,,,,,,,,1,CEDULA
492,1040,1275,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1020,612,,,,,,,,,1,CEDULA
493,1041,1276,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),Sun Aug 02 2026 00:00:00 GMT-0500 (hora estándar de Colombia),RETIRADA,,,,,,,,,,,1,CEDULA
494,1042,1277,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1021,639,,,,,,,,,1,CEDULA
495,1043,1278,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1022,615,,,,,,,,,1,CEDULA
496,1044,1279,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1023,637,,,,,,,,,1,CEDULA
497,1045,1280,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1024,642,,,,,,,,,1,CEDULA
498,1046,1281,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1025,630,,,,,,,,,1,CEDULA
499,1047,1282,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1026,642,,,,,,,,,1,CEDULA
500,1048,1283,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1027,625,,,,,,,,,1,CEDULA
501,1049,1284,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1028,639,,,,,,,,,1,CEDULA
502,1050,1285,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1029,620,,,,,,,,,1,CEDULA
503,1051,1286,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1030,638,,,,,,,,,1,CEDULA
504,1052,1287,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1031,632,,,,,,,,,1,CEDULA
505,1053,1288,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1032,633,,,,,,,,,1,CEDULA
